"Var1","Var2","Var3","Var4","value"
"I","A","C","E",21.0078429541343
"J","A","C","E",19.8926893497885
"K","A","C","E",20.3621139372888
"L","A","C","E",25.2309397565422
"M","A","C","E",21.3908786807186
"N","A","C","E",16.8711409105111
"O","A","C","E",20.592572717426
"P","A","C","E",20.154629007725
"Q","A","C","E",17.5492444068501
"R","A","C","E",13.2176181567754
"S","A","C","E",23.7965653072967
"T","A","C","E",19.1128612750449
"U","A","C","E",20.0225767574289
"A","B","C","E",9.5716947711451
"B","B","C","E",6.83071187485828
"C","B","C","E",6.69858566802448
"D","B","C","E",5.98305799181744
"E","B","C","E",7.26237639879134
"F","B","C","E",7.45347282612442
"G","B","C","E",7.67157880772208
"H","B","C","E",6.41456744978296
"I","B","C","E",6.64198764861149
"J","B","C","E",7.02220066425383
"K","B","C","E",7.74480328267057
"L","B","C","E",9.05107188915997
"M","B","C","E",7.07455155486736
"N","B","C","E",6.03599630569682
"O","B","C","E",7.76725010801049
"P","B","C","E",7.87518856931903
"Q","B","C","E",6.52850958867876
"R","B","C","E",5.62824169122641
"S","B","C","E",7.82037736956209
"T","B","C","E",6.40720859486889
"U","B","C","E",6.61019397645164
"A","C","C","E",11.2286472309607
"B","C","C","E",9.28971140270618
"C","C","C","E",8.29867737464213
"D","C","C","E",7.37046750993748
"E","C","C","E",10.5729096695001
"F","C","C","E",10.6185640245295
"G","C","C","E",10.9130909398125
"H","C","C","E",8.62729945777255
"I","C","C","E",8.81883855462806
"J","C","C","E",9.58042264741894
"K","C","C","E",10.4068608072237
"L","C","C","E",13.9080921566492
"M","C","C","E",9.49345849680234
"N","C","C","E",7.17209721285193
"O","C","C","E",10.2118210505596
"P","C","C","E",9.47227495116059
"Q","C","C","E",8.23529506436264
"R","C","C","E",5.65702947943426
"S","C","C","E",12.7400480358798
"T","C","C","E",6.38139600456319
"U","C","C","E",7.54065953910052
"A","D","C","E",13.0851406445984
"B","D","C","E",11.7150768484514
"C","D","C","E",10.5088717876333
"D","D","C","E",8.33239294445558
"E","D","C","E",13.3140606773783
"F","D","C","E",12.3682722412747
"G","D","C","E",12.1774407646
"H","D","C","E",8.68273541508444
"I","D","C","E",9.94750234561389
"J","D","C","E",7.75321186114211
"K","D","C","E",10.9141360353493
"L","D","C","E",12.053629432297
"M","D","C","E",9.66945601623728
"N","D","C","E",8.86496734122937
"O","D","C","E",10.8490485325417
"P","D","C","E",11.2368200222395
"Q","D","C","E",7.48842182292826
"R","D","C","E",8.49024979657627
"S","D","C","E",10.3390939604566
"T","D","C","E",6.87852719023328
"U","D","C","E",8.59095973486513
"A","E","C","E",6.52730916339693
"B","E","C","E",7.41552240965664
"C","E","C","E",8.26638702944131
"D","E","C","E",7.67391100451681
"E","E","C","E",8.98073979666283
"F","E","C","E",8.31843833402876
"G","E","C","E",7.59290456602359
"H","E","C","E",7.81849073663305
"I","E","C","E",8.00376579944194
"J","E","C","E",4.91651955636343
"K","E","C","E",6.26323911049146
"L","E","C","E",7.8710131763217
"M","E","C","E",9.08210180588541
"N","E","C","E",6.73302857423484
"O","E","C","E",5.88404382892382
"P","E","C","E",7.22904563443548
"Q","E","C","E",5.80133215636731
"R","E","C","E",4.00113249405589
"S","E","C","E",8.63252566205805
"T","E","C","E",4.65576318866268
"U","E","C","E",6.0553426595639
"A","F","C","E",10.4550597630401
"B","F","C","E",7.19041815777303
"C","F","C","E",8.71606733479257
"D","F","C","E",7.54446255737183
"E","F","C","E",9.39077377670841
"F","F","C","E",8.69731318649132
"G","F","C","E",7.7581123671257
"H","F","C","E",9.0946947647409
"I","F","C","E",9.17855833951531
"J","F","C","E",7.45208525938401
"K","F","C","E",7.55549583003926
"L","F","C","E",9.1309153247184
"M","F","C","E",8.19165491551971
"N","F","C","E",7.22502740037439
"O","F","C","E",8.99199856463002
"P","F","C","E",8.64190508500927
"Q","F","C","E",6.83481435995359
"R","F","C","E",7.80691296706614
"S","F","C","E",8.50035958811088
"T","F","C","E",8.0925926662769
"U","F","C","E",8.59887144959197
"A","A","D","E",18.9879979283673
"B","A","D","E",15.0998606919698
"C","A","D","E",15.9276408307964
"D","A","D","E",14.9000012308066
"E","A","D","E",16.3250453873118
"F","A","D","E",17.7195687533699
"G","A","D","E",15.8720140243058
"H","A","D","E",15.1111266923259
"I","A","D","E",14.900633535785
"J","A","D","E",15.53699558648
"K","A","D","E",14.7080418011022
"L","A","D","E",18.9458079548458
"M","A","D","E",15.2977612645668
"N","A","D","E",14.3971793113541
"O","A","D","E",13.8864381120708
"P","A","D","E",15.0964353952145
"Q","A","D","E",11.3801498143946
"R","A","D","E",9.35558991825847
"S","A","D","E",13.7450822967058
"T","A","D","E",14.3598381061634
"U","A","D","E",10.9418975687566
"A","B","D","E",9.88379494037457
"B","B","D","E",7.4854136356092
"C","B","D","E",7.94865124412773
"D","B","D","E",6.89305921542815
"E","B","D","E",8.41670831829254
"F","B","D","E",7.13024851781258
"G","B","D","E",8.6037457763486
"H","B","D","E",7.30852312986491
"I","B","D","E",7.15009866987483
"J","B","D","E",7.18071542265733
"K","B","D","E",7.32338860316794
"L","B","D","E",8.25856222952503
"M","B","D","E",6.9219881657172
"N","B","D","E",5.79965902833743
"O","B","D","E",7.01641719419064
"P","B","D","E",6.96347088709856
"Q","B","D","E",5.50368594349988
"R","B","D","E",4.56780859241623
"S","B","D","E",5.66195018162004
"T","B","D","E",6.13700617002031
"U","B","D","E",5.32479640919852
"A","C","D","E",17.5860272584233
"B","C","D","E",14.6442670139852
"C","C","D","E",13.7711789229303
"D","C","D","E",9.34987494945329
"E","C","D","E",12.3222034811086
"F","C","D","E",11.2844715147916
"G","C","D","E",14.9670214000369
"H","C","D","E",11.831725771987
"I","C","D","E",12.7033198100972
"J","C","D","E",9.35832428063352
"K","C","D","E",10.57070424517
"L","C","D","E",13.2543502859493
"M","C","D","E",10.2268800947169
"N","C","D","E",8.61859318774325
"O","C","D","E",8.18838709172372
"P","C","D","E",11.1800840523542
"Q","C","D","E",8.18293806894812
"R","C","D","E",8.47056714246058
"S","C","D","E",7.65710216410608
"T","C","D","E",6.99108899602619
"U","C","D","E",6.96141732396596
"A","D","D","E",32.0394408040796
"B","D","D","E",26.1787660252012
"C","D","D","E",24.8901836657016
"D","D","D","E",18.1966479258951
"E","D","D","E",23.2314900877977
"F","D","D","E",17.8914790923242
"G","D","D","E",27.5303644394861
"H","D","D","E",20.3905591523116
"I","D","D","E",22.4601382456722
"J","D","D","E",17.7568532526189
"K","D","D","E",21.1168843757393
"L","D","D","E",21.884236726997
"M","D","D","E",21.2051427297476
"N","D","D","E",17.6838966056762
"O","D","D","E",21.7096142367174
"P","D","D","E",20.4875110988034
"Q","D","D","E",16.5224358349
"R","D","D","E",14.4769221545949
"S","D","D","E",12.8248143735878
"T","D","D","E",14.9743509063001
"U","D","D","E",16.3093340257317
"A","E","D","E",19.0219869338023
"B","E","D","E",13.8577811868013
"C","E","D","E",15.6808324643089
"D","E","D","E",10.5515321301994
"E","E","D","E",12.9494258031529
"F","E","D","E",12.171982954277
"G","E","D","E",16.6074652065257
"H","E","D","E",10.3526040902832
"I","E","D","E",12.6072898012392
"J","E","D","E",8.96914044909638
"K","E","D","E",12.1588797050352
"L","E","D","E",14.5923030144825
"M","E","D","E",15.3860205276899
"N","E","D","E",12.5920393094484
"O","E","D","E",12.9720506989814
"P","E","D","E",14.9642669844308
"Q","E","D","E",12.1886079675896
"R","E","D","E",8.88700784550275
"S","E","D","E",9.43684806744144
"T","E","D","E",9.04658885520342
"U","E","D","E",10.4198037255916
"A","F","D","E",21.9071617056918
"B","F","D","E",17.8889040716918
"C","F","D","E",18.2317188125374
"D","F","D","E",16.3508339237869
"E","F","D","E",19.3604634340388
"F","F","D","E",16.9633215565939
"G","F","D","E",17.6465665808591
"H","F","D","E",19.146376341772
"I","F","D","E",19.7619429347604
"J","F","D","E",16.2505875805504
"K","F","D","E",16.8453160908006
"L","F","D","E",19.0986017445345
"M","F","D","E",18.3716670130091
"N","F","D","E",13.8502433678868
"O","F","D","E",19.5052995316434
"P","F","D","E",16.7540463973103
"Q","F","D","E",15.0380048297282
"R","F","D","E",11.3562577929025
"S","F","D","E",12.3313027293546
"T","F","D","E",14.8365097259848
"U","F","D","E",14.469191474617
"A","A","E","E",7.97978326928314
"B","A","E","E",7.57735115419022
"C","A","E","E",8.49883729189734
"D","A","E","E",9.06129506270023
"E","A","E","E",8.65470623333458
"F","A","E","E",9.98159456148156
"G","A","E","E",8.25244526605282
"H","A","E","E",8.42677919655006
"I","A","E","E",8.31347357320496
"J","A","E","E",8.32013341359345
"K","A","E","E",8.00173615173426
"L","A","E","E",9.11260557237316
"M","A","E","E",8.30219561862499
"N","A","E","E",6.43738514737914
"O","A","E","E",8.85021318386312
"P","A","E","E",8.47902454486515
"Q","A","E","E",6.58532756084653
"R","A","E","E",4.85799960297321
"S","A","E","E",8.88622216294625
"T","A","E","E",6.64548699538343
"U","A","E","E",6.30276322103407
"A","B","E","E",4.22414877426471
"B","B","E","E",3.57886045082875
"C","B","E","E",3.4883357646893
"D","B","E","E",2.56582730748323
"E","B","E","E",3.66180502086441
"F","B","E","E",3.39111092582194
"G","B","E","E",3.14037236929713
"H","B","E","E",3.00139634112982
"I","B","E","E",3.16672208535784
"J","B","E","E",2.12250294314756
"K","B","E","E",3.02099104711067
"L","B","E","E",3.24626432260225
"M","B","E","E",2.8286477348443
"N","B","E","E",2.47522418635802
"O","B","E","E",2.79286542693845
"P","B","E","E",3.64786933445766
"Q","B","E","E",2.66807061928322
"R","B","E","E",1.89753699025073
"S","B","E","E",2.34433011987777
"T","B","E","E",2.58208732488231
"U","B","E","E",2.11299932170324
"A","C","E","E",10.1176758597627
"B","C","E","E",8.61034354202367
"C","C","E","E",8.05218059931957
"D","C","E","E",5.58044534995155
"E","C","E","E",7.12614829766513
"F","C","E","E",6.7566261451917
"G","C","E","E",6.69896667150498
"H","C","E","E",6.29544361667769
"I","C","E","E",7.20191840605169
"J","C","E","E",2.88370077505254
"K","C","E","E",6.83328606809846
"L","C","E","E",7.37919708875891
"M","C","E","E",5.4804339559722
"N","C","E","E",4.41679549153549
"O","C","E","E",6.0731082695314
"P","C","E","E",7.11855434224303
"Q","C","E","E",4.23421856911629
"R","C","E","E",5.26555527553913
"S","C","E","E",1.95888705071113
"T","C","E","E",8.09529239482609
"U","C","E","E",1.7436257247155
"A","D","E","E",19.7169580999588
"B","D","E","E",16.0405327413473
"C","D","E","E",14.7984389528154
"D","D","E","E",11.5167041934472
"E","D","E","E",12.3350390081232
"F","D","E","E",11.7676984672574
"G","D","E","E",13.229441978252
"H","D","E","E",12.2483819131346
"I","D","E","E",14.3544529652682
"J","D","E","E",9.44941033500725
"K","D","E","E",14.5528509107299
"L","D","E","E",15.6375026852127
"M","D","E","E",12.3500133927117
"N","D","E","E",11.4851239960446
"O","D","E","E",12.8378250792408
"P","D","E","E",14.2609053655934
"Q","D","E","E",9.62086545734408
"R","D","E","E",9.18953161739175
"S","D","E","E",6.03364354683852
"T","D","E","E",12.2363093200999
"U","D","E","E",7.86349448605345
"A","E","E","E",16.396216613974
"B","E","E","E",13.234013593347
"C","E","E","E",15.2439259915344
"D","E","E","E",18.0111122264076
"E","E","E","E",12.335323738709
"F","E","E","E",13.5849593379901
"G","E","E","E",14.5114644684117
"H","E","E","E",14.4152383108151
"I","E","E","E",14.6655795280222
"J","E","E","E",14.9531416007603
"K","E","E","E",16.4964833938218
"L","E","E","E",18.6254008433431
"M","E","E","E",16.8885069555993
"N","E","E","E",13.080411916235
"O","E","E","E",17.5986331684729
"P","E","E","E",15.4289256124091
"Q","E","E","E",11.9853093972817
"R","E","E","E",9.55574890425191
"S","E","E","E",9.86571176778905
"T","E","E","E",14.2969143261655
"U","E","E","E",11.1546787216247
"A","F","E","E",12.1648904702127
"B","F","E","E",10.4299741624294
"C","F","E","E",10.0819686802827
"D","F","E","E",10.3126049568402
"E","F","E","E",9.64374381056914
"F","F","E","E",11.0896501930907
"G","F","E","E",9.08601613116568
"H","F","E","E",10.9098078586957
"I","F","E","E",12.3498613127945
"J","F","E","E",9.5557422039644
"K","F","E","E",11.5487345469231
"L","F","E","E",13.1790954652925
"M","F","E","E",10.8040820728154
"N","F","E","E",7.50325618180735
"O","F","E","E",10.5794511242641
"P","F","E","E",10.3245896903018
"Q","F","E","E",7.74036735950339
"R","F","E","E",5.82462151510961
"S","F","E","E",7.43692041389588
"T","F","E","E",8.23774696126031
"U","F","E","E",6.59624584877423
"A","A","F","E",14.5726159334231
"B","A","F","E",10.3968978398525
"C","A","F","E",10.8272513620498
"D","A","F","E",10.5297356004195
"E","A","F","E",10.5832041057032
"F","A","F","E",8.98745097720602
"G","A","F","E",10.4548912892576
"H","A","F","E",10.1549361392471
"I","A","F","E",10.293912063647
"J","A","F","E",9.33474261055466
"K","A","F","E",9.33717690194837
"L","A","F","E",11.4810109000507
"M","A","F","E",11.2129596695678
"N","A","F","E",9.88718225836732
"O","A","F","E",9.08400685948943
"P","A","F","E",9.13044966425941
"Q","A","F","E",9.53900979161572
"R","A","F","E",7.68364917910381
"S","A","F","E",8.82281140480158
"T","A","F","E",9.18829240930609
"U","A","F","E",8.93271216026749
"A","B","F","E",7.41102337690891
"B","B","F","E",6.39609003785363
"C","B","F","E",5.54920320801053
"D","B","F","E",5.19720386313051
"E","B","F","E",6.25721058605293
"F","B","F","E",5.46601140948541
"G","B","F","E",6.18148895495704
"H","B","F","E",5.46754243862142
"I","B","F","E",4.84407003820746
"J","B","F","E",4.79439576378619
"K","B","F","E",5.20027097758786
"L","B","F","E",5.81465839289581
"M","B","F","E",5.57519794018356
"N","B","F","E",5.14371326203704
"O","B","F","E",5.4976541323684
"P","B","F","E",6.06021489142743
"Q","B","F","E",5.0054523896712
"R","B","F","E",4.11601696906107
"S","B","F","E",4.78189404553195
"T","B","F","E",4.64731669828959
"U","B","F","E",4.42089962465096
"A","C","F","E",12.8787153477293
"B","C","F","E",10.9045187913277
"C","C","F","E",10.3472077075554
"D","C","F","E",8.63824023340493
"E","C","F","E",12.404094129077
"F","C","F","E",12.1511875856731
"G","C","F","E",12.3592676187183
"H","C","F","E",10.0968694548464
"I","C","F","E",9.43250122091794
"J","C","F","E",9.07805144937283
"K","C","F","E",10.5935397340899
"L","C","F","E",11.7811410247526
"M","C","F","E",9.96428761157934
"N","C","F","E",8.50597920485028
"O","C","F","E",9.92376255392397
"P","C","F","E",11.2268574555847
"Q","C","F","E",9.70645792344773
"R","C","F","E",9.27949131496129
"S","C","F","E",10.9918215839736
"T","C","F","E",7.83203312711031
"U","C","F","E",7.01805972518985
"A","D","F","E",18.7135273576338
"B","D","F","E",17.5440886271448
"C","D","F","E",16.1877780761128
"D","D","F","E",13.0226410508898
"E","D","F","E",17.4369779059717
"F","D","F","E",16.2145433012502
"G","D","F","E",17.3192774293034
"H","D","F","E",14.7287802240974
"I","D","F","E",13.8088583576817
"J","D","F","E",11.9415333993528
"K","D","F","E",15.3298238305541
"L","D","F","E",16.3945609711301
"M","D","F","E",14.8763509533472
"N","D","F","E",13.2055100337759
"O","D","F","E",14.8115061976705
"P","D","F","E",16.0726412046361
"Q","D","F","E",11.686025675315
"R","D","F","E",9.9882254625564
"S","D","F","E",12.0455465879502
"T","D","F","E",11.9689259369718
"U","D","F","E",10.0564941683489
"A","E","F","E",9.24903483364578
"B","E","F","E",9.51915922774995
"C","E","F","E",10.5132300595003
"D","E","F","E",8.3943580129546
"E","E","F","E",9.10443159280681
"F","E","F","E",8.1463209367365
"G","E","F","E",8.85846267821747
"H","E","F","E",8.84489971116955
"I","E","F","E",8.8812485233356
"J","E","F","E",6.71035589013717
"K","E","F","E",9.40380934481588
"L","E","F","E",10.2379207790101
"M","E","F","E",10.5961918934131
"N","E","F","E",8.10512403172212
"O","E","F","E",7.04387312759763
"P","E","F","E",8.2321109572212
"Q","E","F","E",7.22427067427624
"R","E","F","E",5.15691256523076
"S","E","F","E",6.39083628715157
"T","E","F","E",6.60784110160876
"U","E","F","E",4.8395876380404
"A","F","F","E",9.34624166048082
"B","F","F","E",7.96367056899983
"C","F","F","E",7.86594270291678
"D","F","F","E",5.99004306326147
"E","F","F","E",8.37312205139248
"F","F","F","E",5.86880551955526
"G","F","F","E",8.53332934332254
"H","F","F","E",7.51684221502913
"I","F","F","E",8.22460496939216
"J","F","F","E",6.5901331548476
"K","F","F","E",6.64103929038921
"L","F","F","E",7.95009319096053
"M","F","F","E",8.0992896947116
"N","F","F","E",6.60785090157622
"O","F","F","E",7.28481348848819
"P","F","F","E",6.84963049498668
"Q","F","F","E",5.89435462116196
"R","F","F","E",4.69998231193455
"S","F","F","E",4.85134227530633
"T","F","F","E",6.52746920280909
"U","F","F","E",4.82055339957923
